xI_real,xI_imag,yout_real,yout_imag
0.725396857,0.438302828,-0.815114242,0.32986141
0.745754362,0.431318654,-0.837442054,0.317890805
0.740547028,0.411106855,-0.832264162,0.322319273
0.714722349,0.38200398,-0.795336659,0.331912465
0.673244679,0.348684873,-0.80750062,0.30422954
0.620411183,0.316052519,-0.756008431,0.258840963
0.559267807,0.288625599,-0.705027009,0.227585031
0.491421912,0.269992607,-0.69630412,0.157724129
0.417133576,0.262952354,-0.634744637,0.096756132
0.335845324,0.268888596,-0.584651387,0.036456805
0.246879565,0.287840176,-0.559823837,-0.028250772
0.149991759,0.318951343,-0.540116377,-0.153216695
0.046382501,0.360212973,-0.507437789,-0.293549777
-0.06073072,0.40871371,-0.41793201,-0.447240105
-0.166184621,0.461007422,-0.367575852,-0.569813765
-0.262799119,0.513265244,-0.288118829,-0.662952618
-0.342041712,0.561577195,-0.250774388,-0.767617155
-0.395031577,0.602232573,-0.231510294,-0.825048843
-0.413531302,0.631938828,-0.210814102,-0.809148875
-0.391434414,0.648085614,-0.20367684,-0.812428791
-0.325800903,0.649168693,-0.229019264,-0.755049094
-0.217630587,0.634800031,-0.256716345,-0.670818432
-0.072530967,0.605676884,-0.344486557,-0.576760077
0.099485685,0.563842319,-0.462123866,-0.404934986
0.284687537,0.512482374,-0.596915147,-0.220061424
0.466793807,0.455758428,-0.684274021,0.009422637
0.628594437,0.398454471,-0.747882991,0.196497533
0.753733442,0.345411021,-0.743467337,0.358170453
0.828686924,0.30128055,-0.744146116,0.44389753
0.844294495,0.269666568,-0.704847972,0.45106961
0.796820464,0.252676347,-0.684095485,0.413016181
0.688809297,0.251029314,-0.666117348,0.340939143
0.529062907,0.263351752,-0.606507959,0.182900587
0.331710727,0.28620972,-0.54751533,0.061948143
0.114887803,0.314710177,-0.511131996,-0.132309151
-0.101144763,0.342691549,-0.423508273,-0.388635445
-0.296127839,0.363476348,-0.240535851,-0.633129633
-0.451864455,0.370646186,-0.08717825,-0.726966734
-0.554344579,0.35872885,0.060893576,-0.774423689
-0.594975559,0.324011058,0.140221643,-0.737746129
-0.571375461,0.264887339,0.215182474,-0.661424446
-0.488082401,0.182202808,0.253096139,-0.535335021
-0.355519774,0.079419342,0.245386097,-0.42604034
-0.188680099,-0.037796997,0.208862982,-0.277469379
-0.005974789,-0.162136136,0.357787116,-0.007052975
0.173158182,-0.285331338,0.422902908,0.386331545
0.330138511,-0.399004356,0.279043513,0.61399152
0.449008598,-0.495504241,0.215934606,0.725075365
0.51823995,-0.568630533,0.167700521,0.784920301
0.531362015,-0.614221632,0.17767802,0.853073242
0.487708425,-0.630414599,0.163352766,0.791746296
0.392253542,-0.617612647,0.153233765,0.744030914
0.254466821,-0.578457057,0.187063879,0.641257122
0.087454284,-0.517368144,0.26594334,0.493774569
-0.093622824,-0.439833525,0.382213781,0.297734665
-0.273087203,-0.351926655,0.470937763,0.059255646
-0.436284157,-0.259669052,0.509695625,-0.184569529
-0.571060394,-0.168530018,0.483371069,-0.35182503
-0.668397133,-0.083135506,0.503377744,-0.462931329
-0.723417178,-0.007011732,0.487673892,-0.530318666
-0.735515843,0.057222076,0.427880288,-0.559789803
-0.707600748,0.107756739,0.432794183,-0.547382337
-0.64597888,0.143643916,0.378888138,-0.562649015
-0.559476932,0.164407324,0.323349386,-0.490606201
-0.458188323,0.169788484,0.281165276,-0.456345491
-0.352594608,0.159752172,0.178316945,-0.414311182
-0.252493805,0.134461701,0.137075103,-0.36998294
-0.166121361,0.094406837,0.07408771,-0.283899773
-0.099563356,0.040545449,0.088656169,-0.198534377
-0.056319444,-0.025494641,0.14029584,-0.110698879
-0.036943471,-0.101128606,0.256361052,-0.008034222
-0.039298917,-0.182853039,0.320538532,0.049917286
-0.059097949,-0.266424235,0.383329455,0.127415916
-0.090153514,-0.346950411,0.463992603,0.182038467
-0.125112884,-0.419223718,0.51168917,0.191922548
-0.156186759,-0.478213741,0.545390012,0.270776325
-0.175921655,-0.519543884,0.562638574,0.283845263
-0.178047575,-0.539957254,0.561164464,0.289892462
-0.157896859,-0.53766725,0.554463758,0.316563126
-0.113213709,-0.51258183,0.490582428,0.347896247
-0.044335859,-0.466212742,0.436525618,0.378715791
0.046015108,-0.401435252,0.345289795,0.419077616
0.152418426,-0.322270494,0.210344687,0.477470316
0.267333497,-0.233277961,0.073957323,0.58250345
0.381840355,-0.138926952,-0.14221515,0.60453744
0.486339019,-0.043162011,-0.359072192,0.606086813
0.571513741,0.05101103,-0.470997256,0.586495471
0.629130048,0.141659406,-0.583273418,0.505132669
0.6531754,0.227990671,-0.672913928,0.465391858
0.640203597,0.309966099,-0.745828494,0.35931578
0.589730781,0.387754075,-0.766759872,0.251942766
0.50500667,0.461629175,-0.799561216,0.109596229
0.392227847,0.531137965,-0.808894298,-0.053726528
0.259998719,0.594517044,-0.754955655,-0.224544992
0.118941108,0.6489464,-0.737433537,-0.384844806
-0.019610317,0.690243037,-0.673052411,-0.536363695
-0.144561224,0.713323667,-0.616995293,-0.662574998
-0.246147271,0.712991674,-0.53244117,-0.728636071
-0.316809076,0.684272574,-0.429671312,-0.791607653
-0.351909933,0.623822345,-0.328650894,-0.78141985
-0.350246863,0.530645669,-0.2157049,-0.739702319
-0.313588431,0.406142881,-0.083980245,-0.630351061
-0.246644484,0.255045094,-0.026947456,-0.530616238
-0.156550665,0.085297169,0.056377841,-0.395055804
-0.051582298,-0.092745374,0.257041724,-0.227000192
0.059494928,-0.26691736,0.495544005,0.120512666
0.168494305,-0.424491352,0.509779883,0.415946819
0.26867468,-0.5534802,0.411485903,0.593136885
0.355143358,-0.643891993,0.374481415,0.710342242
0.425339413,-0.688857607,0.329629042,0.773569172
0.478752543,-0.685427248,0.280538277,0.818598815
0.51665857,-0.635041858,0.1529094,0.849703778
0.541700199,-0.543164478,0.074283282,0.812060067
0.556981472,-0.418699768,-0.065155623,0.79965156
0.565467174,-0.273166265,-0.208912533,0.739271045
0.569290812,-0.119252483,-0.368926475,0.646588043
0.569358751,0.030498384,-0.497187262,0.56487891
0.565251739,0.164989656,-0.648665438,0.46213104
0.555224126,0.275644914,-0.712850471,0.351576735
0.53679085,0.357071704,-0.748890339,0.235995655
0.507173157,0.40741852,-0.772985899,0.15654848
0.463905628,0.427985484,-0.75815509,0.068178999
0.405837852,0.422690635,-0.70635371,0.002542952
0.333552838,0.39729159,-0.646612332,-0.069352281
0.249585328,0.358166729,-0.566809801,-0.132700826
0.158537929,0.311449593,-0.496371491,-0.159971447
0.06671879,0.262145298,-0.393013159,-0.2090213
-0.01848113,0.213537196,-0.321011644,-0.272957762
-0.089469472,0.16713599,-0.204376236,-0.293982355
-0.139417534,0.122679834,-0.100265292,-0.346133284
-0.163300381,0.078821144,-0.023796766,-0.340494404
-0.15880769,0.033924479,0.03568541,-0.297546541
-0.126707929,-0.013465213,0.102854616,-0.224811391
-0.071067114,-0.063739305,0.155704912,-0.109178773
0.000870311,-0.115597107,0.21283403,0.013152374
0.079488429,-0.165955703,0.255487377,0.183647755
0.153794085,-0.210063543,0.218509272,0.319757562
0.212688585,-0.242013696,0.163691031,0.397964076
0.246383706,-0.25555881,0.127865714,0.455461474
0.2476308,-0.245084147,0.081142893,0.424033663
0.212889348,-0.206560049,0.07828559,0.415109123
0.142906859,-0.138444676,0.072012538,0.316221525
0.042790186,-0.042333849,0.031640301,0.140481939
-0.078235586,0.076902314,-0.113201252,-0.119980156
-0.207790561,0.211297423,-0.193210906,-0.417522885
-0.331596139,0.350462533,-0.191868781,-0.633801918
-0.435069758,0.482587938,-0.184102084,-0.747843866
-0.505075181,0.595627026,-0.222621423,-0.827181612
-0.531342407,0.678744625,-0.278343955,-0.911922967
-0.507958382,0.723376202,-0.320190391,-0.844836146
-0.43417072,0.724235983,-0.355554159,-0.817016513
-0.314456126,0.680178213,-0.340071532,-0.732449128
-0.158472834,0.594022555,-0.332031182,-0.59979614
0.019874881,0.472243566,-0.368541165,-0.383056525
0.203907808,0.324475995,-0.428722634,-0.075269319
0.37579158,0.162243524,-0.401029453,0.271972991
0.518421096,-0.00221657,-0.314946101,0.515237938
0.617170716,-0.157183855,-0.240627728,0.664037173
0.661492037,-0.292728882,-0.148063533,0.731703357
0.645922789,-0.401462203,-0.091263647,0.790128429
0.570639979,-0.479092395,-0.006926732,0.762629394
0.441577646,-0.524614808,0.035282564,0.701816962
0.269605253,-0.540043471,0.172985879,0.593288959
0.069411889,-0.529870067,0.306741027,0.450669344
-0.141938406,-0.500181947,0.453234391,0.271536971
-0.346790022,-0.457844296,0.586220927,0.053370452
-0.528597736,-0.409604591,0.701009845,-0.114113252
-0.673527049,-0.361260521,0.704201496,-0.275694777
-0.771579661,-0.317340243,0.751566818,-0.39120555
-0.817485265,-0.280593554,0.712140771,-0.4469873
-0.810906003,-0.251903808,0.713343085,-0.459815819
-0.75593837,-0.230959676,0.659221411,-0.421291359
-0.660697778,-0.216319905,0.679011965,-0.34858536
-0.536152051,-0.205759543,0.61657082,-0.265779467
-0.394667369,-0.197111443,0.5653383,-0.187496744
-0.248776785,-0.188395331,0.483818234,-0.101159848
-0.10985992,-0.17819391,0.438501929,0.011070455
0.012790254,-0.165887496,0.368202582,0.156042724
0.112846491,-0.151345508,0.276934991,0.322680639
0.187020385,-0.1350847,0.130698443,0.418541126
0.234836045,-0.117958192,0.056092839,0.413666047
0.258826626,-0.100655618,-0.053409037,0.408877743
0.263347924,-0.083682411,-0.078264696,0.4154997
0.253589496,-0.067108694,-0.117184718,0.367018652
0.235239982,-0.050526264,-0.149398787,0.376613207
0.213304626,-0.033046981,-0.143467235,0.30217615
0.191671526,-0.013435714,-0.17300215,0.28787969
0.172845818,0.009567379,-0.17510089,0.238385282
0.157670938,0.037277848,-0.198789748,0.210570628
0.145784041,0.070509925,-0.231169942,0.169503585
0.13570574,0.109394338,-0.310020001,0.124591795
0.125445399,0.153802293,-0.337411678,0.073712302
0.113257035,0.202802786,-0.392694127,-0.000691227
0.097858226,0.254723064,-0.419441181,-0.066768758
0.078915591,0.307695841,-0.461204051,-0.137051526
0.057116164,0.359553819,-0.499514617,-0.245719107
0.034139438,0.408170416,-0.481660286,-0.333659485
0.01248738,0.451706495,-0.503717454,-0.373361471
-0.005130698,0.488652138,-0.499510995,-0.439149892
-0.016101346,0.518065933,-0.471954956,-0.459169438
-0.018385103,0.539531077,-0.491480303,-0.50365823
-0.011044185,0.553150227,-0.48287091,-0.512331591
0.005389587,0.559464168,-0.513257245,-0.493888259
0.028821355,0.559311637,-0.500899379,-0.447110553
0.055968186,0.55375761,-0.536916283,-0.435228182
0.082472932,0.543937585,-0.557007406,-0.395138684
0.103485346,0.530986034,-0.547754538,-0.390847176
0.114405139,0.515921727,-0.510509488,-0.354332194
0.111197204,0.499711527,-0.519183629,-0.354829623
0.091341166,0.483145116,-0.481198563,-0.366474607
0.054176882,0.466630396,-0.45059781,-0.38819875
0.000695363,0.450565559,-0.422826716,-0.408935199
-0.066007551,0.435181972,-0.350901767,-0.474489234
-0.141025554,0.420310185,-0.268416794,-0.52844244
-0.218410803,0.405636538,-0.187476409,-0.583255375
-0.291567672,0.39048983,-0.109001694,-0.64052794
-0.354038323,0.373923488,-0.0062622,-0.68325426
-0.400262915,0.354861954,0.022227182,-0.679304095
-0.425983729,0.331954213,0.094882074,-0.690724178
-0.428880383,0.303957114,0.112126816,-0.654039945
-0.408812787,0.269948075,0.151209749,-0.612517631
-0.367434776,0.229346385,0.153686687,-0.559716279
-0.3082014,0.182067072,0.122097612,-0.508470484
-0.236023566,0.128673065,0.11479977,-0.412330982
-0.156367438,0.070595335,0.107912324,-0.33615734
-0.074877314,0.009927735,0.131670005,-0.221309949
0.00331105,-0.050675045,0.213913147,-0.032948898
0.074161901,-0.10813025,0.238348427,0.150836183
0.134842126,-0.159545462,0.284351692,0.316681463
0.184180055,-0.202259328,0.23346753,0.407151215
0.222398647,-0.234194451,0.171779351,0.458155271
0.250731575,-0.254644953,0.147098717,0.517609767
0.271471635,-0.264055457,0.104278292,0.512760261
0.28730746,-0.264017115,0.07100304,0.531010141
0.300821405,-0.257482778,0.033113584,0.553046171
0.31414235,-0.248228156,-0.004003049,0.557221612
0.328609411,-0.240522316,-0.046240418,0.571773066
0.344725197,-0.23866392,-0.08408491,0.566006772
0.361901584,-0.246285508,-0.104646399,0.575978208
0.378897148,-0.266036765,-0.119971983,0.603194907
0.394122515,-0.299039616,-0.088997143,0.636515416
0.405449562,-0.34462526,-0.065599984,0.649158064
0.411026608,-0.400503227,-0.009651535,0.677989588
0.409653465,-0.462808589,0.042579719,0.723762104
0.400645361,-0.526533037,0.121193441,0.750860906
0.38423838,-0.586052168,0.195735291,0.761716416
0.361470468,-0.635757286,0.283538943,0.781217196
0.333984808,-0.670792052,0.342995348,0.748016614
0.30395426,-0.68741791,0.385883616,0.761151522
0.273597515,-0.683684785,0.403054954,0.744060861
0.244875186,-0.6597001,0.388742409,0.687767289
0.219285735,-0.617269895,0.372491623,0.677955003
0.197612556,-0.559981059,0.294650244,0.63712667
0.179793156,-0.492816627,0.277362144,0.602645976
0.164907878,-0.421425697,0.223831633,0.55487359
0.151337917,-0.351635999,0.172648556,0.529584804
0.13699306,-0.288787421,0.151999723,0.45928349
0.11962229,-0.237247044,0.147305621,0.418412163
0.09716249,-0.199955268,0.153238326,0.372976674
0.06805487,-0.178296405,0.150260639,0.286389616
0.031535481,-0.172270651,0.180043773,0.229592959
-0.01217932,-0.180399944,0.224749145,0.153138699
-0.061882702,-0.200118579,0.274288824,0.094403782
-0.115464893,-0.228325644,0.336504785,0.019523465
-0.170019534,-0.261737967,0.399082537,-0.008752711
-0.222210497,-0.297342512,0.443444397,-0.017810159
-0.268606313,-0.332680272,0.496980152,-0.001231338
-0.305961949,-0.366061299,0.5645479,-0.00518932
-0.331773338,-0.396516559,0.59460827,0.033178012
-0.344304487,-0.423790277,0.642584974,0.040190418
-0.342708485,-0.448192973,0.668634374,0.066400344
-0.327566216,-0.470020677,0.681189428,0.090598641
-0.300409961,-0.489520681,0.698473702,0.112878332
-0.26343941,-0.506692285,0.713620406,0.175600088
-0.219680201,-0.520900745,0.67073736,0.23481442
-0.172327234,-0.531003746,0.674403334,0.296501843
-0.124522142,-0.535350764,0.667671331,0.348890827
-0.079164027,-0.532007773,0.628868852,0.378536443
-0.038329111,-0.518967354,0.581991542,0.420519521
-0.003455694,-0.494551554,0.508159975,0.456708963
0.024734333,-0.457885485,0.460626085,0.456242462
0.04652221,-0.40865432,0.391198343,0.437545504
0.062852655,-0.347663754,0.330656784,0.43183275
0.075120211,-0.277076372,0.256012744,0.37569943
0.084974461,-0.199769529,0.183132079,0.365503827
0.094051864,-0.11955894,0.108900526,0.320588127
0.103761922,-0.040722621,-0.018528968,0.28066718
0.115062959,0.032544516,-0.158438101,0.239863405
0.128462878,0.096138723,-0.255151135,0.211119825
0.143889604,0.14687455,-0.344124022,0.161239517
0.160666804,0.182705731,-0.385562081,0.095981457
0.17783266,0.20269956,-0.401836113,0.086622072
0.194244304,0.2072781,-0.410379466,0.065320254
0.208702705,0.198080413,-0.4119125,0.084075731
0.220176611,0.177912121,-0.401931504,0.131560154
0.227938306,0.150312733,-0.394604675,0.12928204
0.23167773,0.119226023,-0.374267019,0.163774427
0.23150781,0.088694171,-0.35391867,0.232384789
0.228024863,0.06222857,-0.294523492,0.245949661
0.222160909,0.042736611,-0.265933488,0.28048743
0.214929489,0.032174208,-0.226950187,0.305731567
0.20750836,0.031200779,-0.239471483,0.259639051
0.201071028,0.039367064,-0.234477702,0.277368996
0.196527015,0.055111443,-0.257671851,0.26490719
0.194524073,0.07596942,-0.298210801,0.252287523
0.195344829,0.098849674,-0.343679506,0.241020674
0.198926327,0.120387892,-0.362660524,0.238715041
0.204904976,0.137400132,-0.381456934,0.222304777
0.212676007,0.147109881,-0.389417333,0.200621497
0.221533062,0.147619756,-0.412505835,0.174545291
0.230580612,0.138279051,-0.392792853,0.200637548
0.238930373,0.119707679,-0.333425302,0.219751549
0.245898872,0.093700095,-0.344779315,0.231360762
0.250843885,0.063189113,-0.287224441,0.263913251
0.2532391,0.032177798,-0.247055736,0.308992006
0.25263112,0.005193692,-0.231380936,0.29817021
0.248622437,-0.013108324,-0.202063984,0.337560771
0.240951905,-0.018394101,-0.192060487,0.349276575
0.229281778,-0.007323495,-0.193083887,0.321833466
0.213469382,0.022172701,-0.19783436,0.289878742
0.193683223,0.07041242,-0.270542623,0.229778987
0.170052588,0.135692732,-0.390107976,0.183703262
0.143031175,0.214402851,-0.477672536,0.047664096
0.113541247,0.301073631,-0.569630242,-0.071345523
0.082703415,0.388823324,-0.599835171,-0.220672307
0.052003557,0.469856043,-0.616408255,-0.308329424
0.023113898,0.5361699,-0.613769397,-0.403107241
-0.002351913,0.580372263,-0.644814965,-0.478841874
-0.022857467,0.596332239,-0.601283192,-0.491847012
-0.037429305,0.580017586,-0.600550748,-0.512828495
-0.045838549,0.529856647,-0.523929537,-0.506137035
-0.048495657,0.447042295,-0.432157912,-0.480693912
-0.046891001,0.335739908,-0.362730932,-0.408961806
-0.043591266,0.202632095,-0.267716515,-0.318532575
-0.041795758,0.056483976,-0.118911378,-0.273978705
-0.045285273,-0.092693817,0.174691624,-0.196764006
-0.057933576,-0.234555067,0.486517335,-0.063435304
-0.083120143,-0.359295513,0.59490231,0.070884922
-0.123468651,-0.458853239,0.609596977,0.15439298
-0.180065829,-0.527423123,0.665440755,0.218343078
-0.252165196,-0.562043584,0.745168733,0.169407948
-0.337353113,-0.563154361,0.72111399,0.129088152
-0.431138119,-0.534286346,0.792005443,0.077583767
-0.527223885,-0.481712897,0.803609902,-0.023181246
-0.618271183,-0.413778765,0.813281751,-0.183619609
-0.696323346,-0.340005801,0.78287978,-0.302330642
-0.753671894,-0.270086747,0.77829108,-0.400629538
-0.78372945,-0.212775916,0.711597126,-0.501798595
-0.781627333,-0.175177134,0.648774776,-0.516999277
-0.744970725,-0.161792841,0.675476206,-0.539630699
-0.674277426,-0.17414131,0.643396057,-0.504966133
-0.572894032,-0.211013811,0.667339952,-0.382377831
-0.446758412,-0.268321478,0.703114274,-0.241597826
-0.304000268,-0.339668966,0.722637801,-0.080094768
-0.154145145,-0.417346609,0.714760176,0.132552451
